,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
15061,15061,2019-01-09 15:21:30,3513618443244549,fraud_Kozey-Boehm,shopping_net,1006.34,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,f855301c6a93de05a4d4b4a9deb09d29,1326122490,44.40235,-97.844503,1
15451,15451,2019-01-09 22:00:53,342035762534413,fraud_Lynch Ltd,shopping_pos,1104.38,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,bccdb95622cd13a1f89fe518eecf3bc9,1326146453,38.474297,-77.332194,1
15453,15453,2019-01-09 22:02:26,6526955903501879,fraud_Heathcote LLC,shopping_net,1044.81,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,57293a41aecebcb5bc6c726d844353fa,1326146546,27.141015000000003,-81.073981,1
15454,15454,2019-01-09 22:02:48,342035762534413,"fraud_Little, Gutmann and Lynch",shopping_net,937.57,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,4ef31a97caecc972667fa25eaa1df602,1326146568,38.193305,-77.665911,1
15471,15471,2019-01-09 22:23:26,342035762534413,"fraud_Reichert, Shanahan and Hayes",shopping_net,918.69,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,704244451385794285a2a87d3fb650a9,1326147806,38.664701,-77.143946,1
15472,15472,2019-01-09 22:23:50,342035762534413,fraud_Treutel-King,travel,10.53,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,52f0ff84e35961080272e6c4b531bf89,1326147830,37.988194,-77.332289,1
15473,15473,2019-01-09 22:24:49,6526955903501879,"fraud_Moore, Dibbert and Koepp",misc_net,835.36,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,7cdedb2010fe2e4dfc6a14c1c2436e48,1326147889,26.855446,-82.54817800000001,1
15482,15482,2019-01-09 22:35:53,4859525594182537,fraud_Powlowski-Weimann,food_dining,95.94,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,05f85a239b8ed645e73afa8a8351ff9c,1326148553,41.834424,-75.35199899999999,1
15508,15508,2019-01-09 22:58:24,4806443445305,fraud_Boyer-Haley,travel,9.91,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,f766eae4ee862d058458d0a262dc5350,1326149904,39.080891,-83.365176,1
15517,15517,2019-01-09 23:04:06,342035762534413,fraud_Pfeffer and Sons,shopping_pos,1148.15,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,8672edc712615cbf780a04d676d5d9ed,1326150246,38.167926,-76.304748,1
15524,15524,2019-01-09 23:10:07,6526955903501879,fraud_Pfeffer and Sons,shopping_pos,945.56,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,dde2b935b8e06645375f1367754b041d,1326150607,26.393314,-81.335932,1
15567,15567,2019-01-09 23:48:27,4859525594182537,"fraud_Yost, Schamberger and Windler",kids_pets,18.24,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,49a760148e23714e83cdddec137d0644,1326152907,42.98702,-75.53230400000001,1
15605,15605,2019-01-10 00:43:13,6526955903501879,fraud_Murray-Smitham,grocery_pos,325.38,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,7c13d75b4ff842cbd52e2024dec4f06f,1326156193,26.051604,-81.18227399999999,1
15679,15679,2019-01-10 02:55:38,6526955903501879,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.45,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,ca8d48f99364ef219930e57b863babf1,1326164138,25.568094,-80.79047,1
15703,15703,2019-01-10 03:39:22,3513618443244549,"fraud_Mosciski, Gislason and Mertz",grocery_pos,311.47,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,4bd3349dff842c77286faf2d062b9621,1326166762,43.641251,-97.794037,1
16725,16725,2019-01-10 22:14:49,6526955903501879,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1161.58,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,f13c684823669ed4d2014008e3b87990,1326233689,25.919818,-82.500661,1
16750,16750,2019-01-10 22:41:19,6526955903501879,fraud_Bogisich-Homenick,misc_net,685.63,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,be9c880137165a740e5b14b1c9cf95e6,1326235279,26.684146,-80.7145,1
16806,16806,2019-01-10 23:37:16,3513618443244549,"fraud_Mosciski, Gislason and Mertz",grocery_pos,344.01,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,fc6a32f572834ef8f1daba951ac6fcc5,1326238636,42.962551,-98.698146,1
16851,16851,2019-01-11 00:31:09,4587577161160601,fraud_Corwin-Gorczany,misc_net,831.16,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,a691a67f5540e032ec90ad27a02a5698,1326241869,43.120648,-69.64181500000001,1
16869,16869,2019-01-11 00:57:05,2348245054386329,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,299.98,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,db28b3f017c69daa818f6e928759d75c,1326243425,41.339602,-79.518084,1
16879,16879,2019-01-11 01:04:52,4587577161160601,fraud_Goodwin-Nitzsche,grocery_pos,353.06,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,47a9c92b12428de61870a8f0d754e654,1326243892,43.280956,-69.003587,1
16893,16893,2019-01-11 01:30:12,4587577161160601,fraud_Pfeffer and Sons,shopping_pos,846.52,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,7a7503c87a01a00bacb179c9245fc4ee,1326245412,43.427383,-69.40929200000001,1
16920,16920,2019-01-11 02:05:31,4587577161160601,fraud_Lockman Ltd,grocery_pos,334.85,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,d38ccd76fbc85fffcc107896976e42b1,1326247531,44.09771,-70.421591,1
16957,16957,2019-01-11 02:46:55,2348245054386329,"fraud_Robel, Cummerata and Prosacco",gas_transport,8.18,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,fbfd8688db6ec9a1cdfa5795ebb594a8,1326250015,42.494263,-78.989471,1
16970,16970,2019-01-11 03:02:07,4587577161160601,fraud_Lemke-Gutmann,shopping_net,1008.39,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,4dae385e3d06981640411aff4018cf6c,1326250927,43.65373,-69.31846800000001,1
16988,16988,2019-01-11 03:25:13,4587577161160601,fraud_Cummerata-Jones,gas_transport,9.15,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,aafc3ff0425b4c136bcd9d55f8af6c59,1326252313,43.20773,-69.566556,1
17222,17222,2019-01-11 07:42:28,2348245054386329,"fraud_Olson, Becker and Koch",gas_transport,11.48,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,71e96ebfee26c18bac17d2f6cc290500,1326267748,42.623706,-80.160534,1
17228,17228,2019-01-11 07:46:14,4587577161160601,fraud_McDermott-Rice,misc_pos,830.58,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,63ff663dff1ee1c0ff0727e3b05a1e36,1326267974,43.751528,-68.67704300000001,1
17685,17685,2019-01-11 15:44:47,4587577161160601,fraud_Reilly and Sons,health_fitness,21.13,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,419c92d2bab2faaf66bdea1a9f2c0177,1326296687,43.826314,-70.183403,1
17935,17935,2019-01-11 19:20:52,4587577161160601,fraud_Jacobi Inc,health_fitness,19.51,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,937846ebc8852e796599a1e52b2971a9,1326309652,43.928975,-70.04507,1
18142,18142,2019-01-11 22:14:35,2348245054386329,"fraud_Zboncak, Rowe and Murazik",shopping_net,992.1,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,c2fa9b95db9847402fdd9e4dacfc8397,1326320075,42.628669,-80.041709,1
18194,18194,2019-01-11 23:04:38,2348245054386329,fraud_Hudson-Grady,shopping_pos,882.9,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,13a334d9d48023fd315fdbd5f373eba5,1326323078,41.430918,-79.057781,1
18217,18217,2019-01-11 23:19:13,4587577161160601,fraud_Erdman-Durgan,health_fitness,24.78,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,37cf814645218a60bb7cb13371947a6a,1326323953,45.047977,-69.949649,1
18260,18260,2019-01-11 23:55:48,2348245054386329,fraud_Terry-Huel,shopping_net,1001.51,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,60df4becabdcd4440fcba43f1f0a232e,1326326148,41.430031,-79.673705,1
18317,18317,2019-01-12 00:59:01,581686439828,"fraud_Zieme, Bode and Dooley",gas_transport,11.73,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,77c44b4cff9a624f54d389887605dbb2,1326329941,41.947427000000005,-79.79626400000001,1
18346,18346,2019-01-12 01:46:26,4666314527820883145,fraud_Kutch LLC,gas_transport,7.04,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,436937887b481bbb237956bb4e592193,1326332786,40.287778,-98.570998,1
18349,18349,2019-01-12 01:53:53,2348245054386329,fraud_Schamberger-O'Keefe,grocery_pos,288.41,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,92fa589ece061c66e505431b4c3eb78a,1326333233,42.72627,-79.387428,1
18368,18368,2019-01-12 02:11:24,2348245054386329,fraud_O'Keefe-Hudson,grocery_pos,298.99,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,b6b0a6e842205b7c8875294fb6271472,1326334284,42.099894,-79.267718,1
18410,18410,2019-01-12 03:24:37,4587577161160601,fraud_Bauch-Raynor,grocery_pos,368.43,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,4d65e011457ac56f98abd2ef3c891bdb,1326338677,45.027193,-69.57003399999999,1
18431,18431,2019-01-12 03:48:07,581686439828,fraud_Koepp-Witting,grocery_pos,328.68,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,90e7917ee506a5b1ea068bdf2fac064b,1326340087,42.148618,-79.398595,1
18602,18602,2019-01-12 07:35:18,38797410705641,fraud_McDermott-Weimann,grocery_pos,303.58,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,bdd914c536ba19ac4611ce23934497cd,1326353718,43.245743,-73.83564100000001,1
19085,19085,2019-01-12 15:36:46,4666314527820883145,fraud_Kihn Inc,shopping_pos,644.4,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,c50735baa9016d1707cd945c5926f687,1326382606,40.834742,-99.895337,1
19103,19103,2019-01-12 15:46:10,581686439828,fraud_Abernathy and Sons,food_dining,120.58,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,aaac448ccb3f869994c4f1cad95dba18,1326383170,42.470024,-80.126576,1
19426,19426,2019-01-12 19:53:59,581686439828,fraud_Boyer-Reichert,shopping_net,1081.35,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,8545f40c91a37f8015749b0f962cff20,1326398039,42.455406,-79.52164,1
19578,19578,2019-01-12 22:02:44,2348245054386329,"fraud_Jones, Sawayn and Romaguera",misc_net,843.44,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,89df091b059de84ad6004832ff77d5d8,1326405764,42.665706,-80.06485699999999,1
19620,19620,2019-01-12 22:37:21,4587577161160601,"fraud_Lowe, Dietrich and Erdman",kids_pets,20.58,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,2d43ca503d20c81a3555b984dd22101c,1326407841,44.513965,-69.755144,1
19628,19628,2019-01-12 22:44:05,581686439828,fraud_Fisher-Schowalter,shopping_net,776.7,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,3b6d88a3c7349cb3ee408bce6e4ffac2,1326408245,40.680209000000005,-79.099101,1
19632,19632,2019-01-12 22:48:13,2348245054386329,"fraud_Hayes, Marquardt and Dibbert",misc_net,728.36,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,024e801aa3019aaeae4246e901863da7,1326408493,41.2617,-79.253511,1
19660,19660,2019-01-12 23:09:14,4666314527820883145,fraud_Kris-Weimann,misc_net,784.77,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,5900fb4411f88bda3f613fb8fa20f925,1326409754,40.341318,-99.045651,1
19662,19662,2019-01-12 23:12:53,4587577161160601,"fraud_Cole, Hills and Jewess",home,264.35,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,9c0c61db21939d55724da23f04f5a789,1326409973,43.587502,-69.087141,1
19679,19679,2019-01-12 23:24:14,38797410705641,fraud_Kunze Inc,grocery_pos,278.32,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,acfe693b75b6af57224af662dacc151b,1326410654,43.045176,-73.21257299999999,1
19683,19683,2019-01-12 23:32:25,2348245054386329,fraud_Bednar Group,misc_net,696.76,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,fdd8b84c162fe829a66a349d2715b188,1326411145,42.280156,-79.500383,1
19705,19705,2019-01-12 23:44:24,4587577161160601,"fraud_Kutch, Steuber and Gerhold",food_dining,119.72,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,dddb148a1523ebbef59ecf3f81a6d9b3,1326411864,44.98224,-70.24853,1
19713,19713,2019-01-12 23:51:28,38797410705641,"fraud_Lehner, Mosciski and King",misc_net,741.88,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,e476aeb3d8efea782371965ed2a308bb,1326412288,42.342886,-73.446027,1
19720,19720,2019-01-12 23:57:00,4666314527820883145,"fraud_Kihn, Abernathy and Douglas",shopping_net,1116.8,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,cad6a618cba464438b5566597933f870,1326412620,41.192006,-99.230584,1
19739,19739,2019-01-13 00:14:26,4666314527820883145,fraud_Kiehn-Emmerich,grocery_pos,320.6,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,98649f992d93377c62c09e51a1bd2cc9,1326413666,41.867565,-99.096279,1
19780,19780,2019-01-13 00:49:04,180031190491743,fraud_Hermann and Sons,shopping_pos,952.08,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,7eb9b1814acf9db55a170d8d9e5497ee,1326415744,30.803533,-88.14011500000001,1
19822,19822,2019-01-13 01:31:07,180031190491743,fraud_Gleason-Macejkovic,shopping_net,1060.34,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,36fab39dc4c5d0fdda638c7d2c72957d,1326418267,31.602312,-88.685518,1
19830,19830,2019-01-13 01:35:25,38797410705641,fraud_Koss and Sons,gas_transport,7.42,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,2683abc5cb97b02f5eef67139ab29703,1326418525,41.422777,-74.859228,1
19852,19852,2019-01-13 01:59:04,4666314527820883145,"fraud_Osinski, Ledner and Leuschke",grocery_pos,276.8,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,a28b688a63d93fb5935d6a3dfb22ecf6,1326419944,41.700959000000005,-98.207349,1
19864,19864,2019-01-13 02:16:47,4666314527820883145,fraud_Vandervort-Funk,grocery_pos,336.2,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,62e0c792222afcc2ef1644a81ffdeb47,1326421007,41.965421,-98.334757,1
19898,19898,2019-01-13 02:49:06,38797410705641,fraud_Hudson-Ratke,grocery_pos,303.03,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,78f3073947c2fbb987dc71adc16ce6b6,1326422946,41.514476,-74.971581,1
20213,20213,2019-01-13 07:26:22,581686439828,fraud_Koepp-Witting,grocery_pos,308.84,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,4b0bb07d70781956a70549795582c9e6,1326439582,42.194299,-80.572425,1
20627,20627,2019-01-13 13:32:07,180031190491743,fraud_Schaefer Ltd,kids_pets,19.19,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,2c0ba943e985120ed416b9bfd2a4a984,1326461527,30.917934,-88.582726,1
20974,20974,2019-01-13 17:01:46,581686439828,fraud_Volkman-Predovic,shopping_net,1033.78,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,6ba68638101b4e6bbdbc1dd12bbb7163,1326474106,41.609588,-80.17312700000001,1
21422,21422,2019-01-13 21:10:28,3536918668124647,fraud_Terry-Huel,shopping_net,994.92,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,a2c0f59146a22479dd65bae74d6d7741,1326489028,38.075623,-122.14827,1
21491,21491,2019-01-13 22:00:13,581686439828,fraud_Rempel Inc,shopping_net,859.46,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,bc9565442347deeb1802d1ad1e7f7464,1326492013,41.872,-79.60297,1
21494,21494,2019-01-13 22:01:22,38797410705641,"fraud_Reichert, Rowe and Mraz",shopping_net,919.17,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,4b282a88e85efe9fabe5b50cad227901,1326492082,41.855776,-74.964042,1
21495,21495,2019-01-13 22:01:25,4666314527820883145,fraud_Volkman-Predovic,shopping_net,1062.95,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,2182d9659d60dfa68fa1f39baa2fc635,1326492085,41.942402,-98.005584,1
21519,21519,2019-01-13 22:17:49,4666314527820883145,"fraud_Roob, Conn and Tremblay",shopping_pos,770.94,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,0e4cd5fbfa6845c164b8bb7a6b21ab14,1326493069,41.569284,-98.87645,1
21531,21531,2019-01-13 22:24:58,581686439828,fraud_Kris-Padberg,shopping_pos,728.77,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,56775000f150234b32a3d2c7fbb4103e,1326493498,41.250399,-79.519284,1
21547,21547,2019-01-13 22:35:51,180031190491743,fraud_Barton LLC,kids_pets,25.27,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,5c8894c2fb26e0afa976f20eb59b76d3,1326494151,31.146301,-89.003622,1
21588,21588,2019-01-13 23:04:16,3536918668124647,"fraud_Tillman, Fritsch and Schmitt",misc_net,816.89,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,186c2aeb244b826107f83b307233fb08,1326495856,37.301768,-122.469759,1
21599,21599,2019-01-13 23:10:28,180031190491743,fraud_Brown Inc,kids_pets,23.18,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,ab14fe770158d580e3393f3d330cdb03,1326496228,30.209,-88.98198199999999,1
21611,21611,2019-01-13 23:17:00,38797410705641,"fraud_Towne, Greenholt and Koepp",shopping_net,976.64,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,3d29d5f27cae778110e3689c550f29d4,1326496620,41.419539,-74.35322,1
21613,21613,2019-01-13 23:17:38,4666314527820883145,fraud_Larson-Moen,entertainment,510.59,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,f1edc60904bafa8aac00a0f5e9026d0c,1326496658,41.213009,-98.097519,1
21630,21630,2019-01-13 23:28:38,3536918668124647,fraud_Kutch and Sons,grocery_pos,307.5,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,9bc5cb494abc3af2b02ca33e0d076f74,1326497318,37.5925,-122.356511,1
21642,21642,2019-01-13 23:33:40,581686439828,fraud_Schoen-Quigley,kids_pets,20.96,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,073324baf7534266c5d6b1b6448ceca3,1326497620,41.100634,-79.38016,1
